id,name,position,overall,nation,list_positon
0,placeholders,,71.83333333333333,Iran,CAM
0,placeholders,,71.83333333333333,Iran,RW
0,placeholders,,71.83333333333333,Iran,RB
241788,Mehdi Taremi,"ST, CF",79.0,Iran,ST
0,placeholders,,71.83333333333333,Iran,LB
243549,Seyed Majid Hosseini,"CB, CDM",67.0,Iran,CDM
0,placeholders,,71.83333333333333,Iran,LW
243551,Ali Gholizadeh,"LM, RM, CM",74.0,Iran,CM
0,placeholders,,71.83333333333333,Iran,CB
0,placeholders,,71.83333333333333,Iran,CB
237419,Amir Abedzadeh,GK,73.0,Iran,GK
